Age,Number of sexual partners,First sexual intercourse,Num of pregnancies,Smokes,Smokes (years),Smokes (packs/year),Hormonal Contraceptives,Hormonal Contraceptives (years),IUD,IUD (years),STDs,STDs (number),STDs:condylomatosis,STDs:cervical condylomatosis,STDs:vaginal condylomatosis,STDs:vulvo-perineal condylomatosis,STDs:syphilis,STDs:pelvic inflammatory disease,STDs:genital herpes,STDs:molluscum contagiosum,STDs:AIDS,STDs:HIV,STDs:Hepatitis B,STDs:HPV,STDs: Number of diagnosis,STDs: Time since first diagnosis,STDs: Time since last diagnosis,Dx:CIN,Dx:HPV,Dx,Hinselmann,Schiller,Citology,Biopsy,VARB,VARC,VAR
-0.013104581832036537,-0.08281496982689951,0.011025446178757817,0.016330502046020788,-0.12407639474145499,-0.03350604616830664,0.026090366510943874,0.11060358883591516,0.0040256980866343415,0.0030146103468902097,-0.06447601724412752,0.0046433877065597115,0.004891828283475663,-0.013258981835782455,0.03515568922217316,-0.00047456426372990203,0.002420157407039223,-0.02447586896342335,-0.004663640924316678,-0.015310226767907128,-0.01140451549840179,-0.003020305439111704,-0.0017624670522039692,-0.016944859853836557,0.0052143712266915455,0.02379181304247623,-0.03038251282561053,-0.003760346124612698,-0.013018284511330963,0.4321769434352775,0.4097771526541656,-0.017636712796879523,-0.011094513357746976,-0.005773744046839067,0.00013106979247506584,-0.0473158364840858,-0.01832844758021298,-0.004632351076847074
0.06517017360373739,-0.06517406354250936,-0.0014961141022849002,0.011286182614112699,0.02312592853254603,-0.05911073688772998,0.04620752667801036,0.024509949066712344,-0.0663495497954494,-0.03367768541380968,0.19836317219132615,0.0025828007668902363,-0.0302570412354464,0.02631009395184968,0.007219517304116139,0.0015031662248977647,0.0014465916224056206,-0.008129326926733493,0.005506468646611172,-0.0003859638775254488,-0.011998361550654485,0.010696097980001786,0.01661783414886925,0.013570901166325502,0.018616712961838377,0.007542944959895259,0.021506568046260457,-0.00574003854244472,-0.024945495130433974,-0.31564955620990753,0.42614460009815786,0.017538062585399996,0.009112371088223553,-0.05288862365253741,-0.0022260484733995353,0.033875522442517354,0.005234947811126671,0.002637415457111105
0.07326766073607711,0.024386315685523602,0.00018271770234475497,-0.0005182826503943625,0.05020101147828602,0.13211760968496802,0.03653347187830331,-0.06060901661577418,-0.008656560305422679,-0.01867103497627412,-0.04400765726024016,-0.0009002738542251354,0.02427616745154095,0.0067568193120317414,0.006703300230050645,-0.011716655955128384,0.005402263360247617,-0.012866770189619852,0.001407542227878949,0.015608860874388718,-0.011373060599354692,-0.003828936763995198,0.0005374088869910365,-0.0037784605843646313,-0.00818929987075093,0.01804301366416693,0.011129489880981842,-0.000876478551089389,0.01725429502893673,-0.3214099716444854,-0.19804119898286995,-0.025393396879316885,-0.009043978405858818,-0.001889183058226656,-0.002556618451597131,-0.04995239250696639,-0.000794332763301073,-0.01698600582426864
-0.021375819070341712,0.02465211852094837,0.008168680290225022,0.011975602726539344,0.039839967816512056,-0.008606121290022953,0.01084008886096674,-0.07821305205905917,0.1114418329150403,0.03847608882741716,-0.07591074864194419,-0.00792136727683873,0.02010816572447548,0.00041586358991070106,-0.019585180291675313,0.02120627787324492,0.003555866083142075,-0.00774336823761947,-0.013205887106512208,-0.007268265907035436,-0.008737945883938144,-0.009073002345468643,0.005634415055283075,-0.004787972147646386,0.006588479791181467,-0.03321465392792078,0.010287748979456723,-0.03542841061808929,-0.011525292124567257,-0.3002760502897411,-0.21765120143511274,-0.003485666899794362,0.013744180565412722,-0.0013871943873940509,0.034768422776280075,0.0395027016975489,0.010951624281815136,-0.032935588635728215
0.12862554252034905,-0.06446793029396407,0.04069184934996429,-0.0017744327308907607,-0.11228156663920594,0.1495867555497288,-0.08417162177280055,0.09011327830310174,-0.09906280957302754,0.002649106143656897,-0.09916828854449725,-0.020943460063604525,0.016512789129375434,0.012647661699638687,0.0020240589352909064,0.003246879741391074,0.011656608691796196,0.013218799512353762,-0.015190576691816192,-0.003226160256471736,-0.008536422488576395,-0.007208068024361979,-0.011748398742592423,0.0009478854442528327,0.015916652710965894,0.008420908374557794,0.010940020152444292,-0.014038094159912737,-0.043042559829029464,-0.24848232745004414,-0.20920093621907979,-0.026765848331061555,-0.0011241430432454638,0.00921211291837005,0.009564119996430656,0.033014892057313325,0.006484237867879592,-0.0245898598477796
0.07913337227291466,-0.08504658165907014,0.007069448179427291,-0.054038914208890315,0.0699979921523842,-0.027530580313490684,0.022039947789020846,-0.04621827335057033,0.0028763495981932617,0.015013479749974367,-0.03723483594867921,-0.00589380385189152,-0.01191934060774442,-0.007723565111931466,0.0003906476608128467,0.0008709405466002048,0.01215830278753965,-0.014781135039875291,-0.017891367772989254,-0.002188871532056382,-0.02413380977745205,-0.0033087193821505177,-0.007000015093496529,-0.0055304865940175385,0.0193112893062332,-0.05327292755922871,-0.0038672229220143065,-0.012060281859435208,0.0014939814599487823,-0.23385581741221637,-0.22932144581468053,-0.0009905471996368338,-0.0024809924592965535,0.011867231643653317,-0.008569490070588439,-0.036595913886249394,0.03181784033470017,-0.0037814927833683043
0.07665217977063095,0.01422593459657916,0.04286916982475775,-0.05281187284326978,0.0631998221642096,-0.037156347812750345,0.03234547440041805,0.11692676166570529,-0.03612777552372741,-0.04688028625559236,0.1984761216985279,0.009317273358331237,0.017029194496045213,-0.00021268807940337135,0.004160069029523451,0.00640381954350514,0.009434112689153683,-0.015499866621627922,-0.01071465423880854,-0.004379645783866979,-0.026776900868281387,-0.0009511007814162497,-0.0011929513437603774,0.0068933629083256405,0.0008761366272530069,-0.04812649042543984,0.02220913940676885,0.025219367064338753,-0.007161243851780842,-0.3065340104299894,-0.20615064038998238,0.0327809110619331,0.010770914975845744,0.03247971198480338,0.0030946792290285083,0.044432261339656894,0.012605831709717033,-0.02907006469018406
0.09577354652231773,-0.06237772207641395,-0.010555128693858995,0.03892246702112087,0.029181435641295224,0.13333506325319328,0.05334350477027887,-0.07741087008474813,0.00713791051380089,0.011984639089199675,0.1838337850287196,0.02810024395496291,-0.012397201976217197,-0.017933602273303515,-0.014114083322667613,0.005672019520661525,-0.02113087249791442,-0.004901866268295951,-0.01853107870051643,0.030990722840167302,0.0012902349290987607,-0.007924312266202152,-0.0006444764138036786,0.006280363765859661,0.00022666104958813407,-0.004868238691879369,0.0034116619691894477,0.0026130530546854876,0.012588305065757416,0.09716204685479372,-0.28066847022012503,-0.0070659995544219475,-0.003971505015740622,0.023200209042655,0.009228875324603595,0.04051412751979988,-0.0067184635258479815,0.0038915920632480797
-0.00796469958979622,0.019237299023645404,0.009154449432472844,0.008644731752179202,0.019671292877924535,-0.04264715190715731,0.029403381509169556,0.11024105140828068,-0.08496082714638864,0.007656379628477711,0.19054200980987915,0.0010735069382414853,0.014827642882334617,0.013683090038324292,0.020478079101259428,0.01066356054925914,-0.0014199965189489415,-0.009101266531558344,0.0125129785556571,-0.009476128021054445,-0.007264136245552671,0.01195970872988003,0.0093010640802424,-0.0006985855467690536,-0.02599234851402958,-0.05833277747057158,0.01103119893343104,0.005453467656235111,-0.02901665574540477,0.43900620189799744,0.40209352707702817,0.013087585929659761,0.020270236199184673,0.01784822658559456,-0.018331657813794817,0.04474594400106636,0.02153901576595656,-0.03100148497084436
-0.16658063035745319,-0.07044353483704445,0.01648351829671782,0.03412254988352597,0.0639546749738017,-0.05641082917586513,0.029544278248138052,0.030391277616934543,-0.045855130527349366,-0.02633233442843418,-0.08553357440276758,-0.04164694125304615,-0.002817933860610901,0.020835171314252707,-0.004249931374765029,0.01152815044972844,-0.004113116721563035,-0.012765136208616407,-0.010428848473547511,0.01464460293113521,-0.004693312365376448,0.02742273833571332,-0.0007836456331838575,-0.006856359567497142,0.015453340927329872,-0.0007927323013909902,0.03126936672233631,0.009449187695060346,-0.06100719096724918,-0.2468710168407173,-0.20895384713363696,0.015284139035584563,0.00163086938366575,0.01594102215920765,-0.018684862616675027,-0.046261617794071674,0.014529999270122938,0.006483117415153801
